SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA22023_V1_00_NAME_educational_institution_address,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
102700,Waimā Forest,Waima Forest,102700,Waimā Forest,Waima Forest,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,39,-999,-999,-999,-999,9,-999,-999,-999,-999,57
102700,Waimā Forest,Waima Forest,103501,Kaikohe,Kaikohe,-999,-999,15,-999,-999,48,-999,-999,-999,-999,66,-999,-999,15,-999,-999,30,-999,-999,-999,-999,45
102801,Riverview,Riverview,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
102801,Riverview,Riverview,102401,Rangitane-Purerua,Rangitane-Purerua,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102801,Riverview,Riverview,102501,Waipapa,Waipapa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102801,Riverview,Riverview,102600,Puketotara,Puketotara,-999,-999,33,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,36
102801,Riverview,Riverview,102801,Riverview,Riverview,27,-999,75,9,27,-999,-999,-999,-999,-999,141,51,-999,87,6,30,-999,-999,-999,-999,-999,177
102801,Riverview,Riverview,103000,Kerikeri Central,Kerikeri Central,-999,-999,96,9,-999,57,-999,-999,-999,-999,177,-999,24,144,27,-999,39,-999,-999,-999,-999,240
102801,Riverview,Riverview,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102900,Waipoua Forest,Waipoua Forest,102100,Hokianga South,Hokianga South,-999,-999,6,-999,-999,9,-999,-999,-999,-999,15,-999,-999,9,-999,-999,18,-999,-999,-999,-999,33
102900,Waipoua Forest,Waipoua Forest,102700,Waimā Forest,Waima Forest,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6
102900,Waipoua Forest,Waipoua Forest,102900,Waipoua Forest,Waipoua Forest,21,-999,15,-999,-999,27,-999,-999,-999,-999,66,27,-999,15,-999,12,30,-999,-999,-999,-999,84
102900,Waipoua Forest,Waipoua Forest,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102900,Waipoua Forest,Waipoua Forest,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103000,Kerikeri Central,Kerikeri Central,102600,Puketotara,Puketotara,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
103000,Kerikeri Central,Kerikeri Central,102801,Riverview,Riverview,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
103000,Kerikeri Central,Kerikeri Central,103000,Kerikeri Central,Kerikeri Central,30,-999,87,9,114,-999,-999,-999,-999,-999,252,54,9,93,-999,171,-999,-999,-999,-999,-999,324
103000,Kerikeri Central,Kerikeri Central,107401,Tarewa,Tarewa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
103101,Kerikeri South,Kerikeri South,102401,Rangitane-Purerua,Rangitane-Purerua,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103101,Kerikeri South,Kerikeri South,102501,Waipapa,Waipapa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9
103101,Kerikeri South,Kerikeri South,102600,Puketotara,Puketotara,-999,-999,42,-999,-999,-999,-999,-999,-999,-999,48,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30
103101,Kerikeri South,Kerikeri South,102801,Riverview,Riverview,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
103101,Kerikeri South,Kerikeri South,103000,Kerikeri Central,Kerikeri Central,-999,12,180,21,30,18,-999,-999,-999,-999,261,-999,18,192,-999,24,-999,-999,-999,-999,-999,237
103101,Kerikeri South,Kerikeri South,103101,Kerikeri South,Kerikeri South,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,69
103101,Kerikeri South,Kerikeri South,103301,Puketona-Waitangi,Puketona-Waitangi,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,102300,Ōkaihau,Okaihau,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,48,-999,-999,6,-999,-999,27,-999,-999,-999,-999,33
103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,103000,Kerikeri Central,Kerikeri Central,-999,-999,18,-999,-999,21,-999,-999,-999,-999,39,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,33
103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,15,-999,27,-999,-999,6,-999,-999,-999,-999,54,33,-999,21,-999,6,-999,-999,-999,-999,-999,66
103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,103501,Kaikohe,Kaikohe,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,6,-999,-999,12,-999,-999,-999,-999,24
103301,Puketona-Waitangi,Puketona-Waitangi,102600,Puketotara,Puketotara,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103301,Puketona-Waitangi,Puketona-Waitangi,102801,Riverview,Riverview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
103301,Puketona-Waitangi,Puketona-Waitangi,103000,Kerikeri Central,Kerikeri Central,-999,-999,24,-999,-999,51,-999,-999,-999,-999,81,-999,6,36,-999,-999,36,-999,-999,-999,-999,81
103301,Puketona-Waitangi,Puketona-Waitangi,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103301,Puketona-Waitangi,Puketona-Waitangi,103301,Puketona-Waitangi,Puketona-Waitangi,18,-999,21,-999,-999,-999,-999,-999,-999,-999,42,42,-999,30,-999,-999,9,-999,-999,-999,-999,84
103301,Puketona-Waitangi,Puketona-Waitangi,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
103301,Puketona-Waitangi,Puketona-Waitangi,103700,Haruru,Haruru,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
103301,Puketona-Waitangi,Puketona-Waitangi,103900,Paihia,Paihia,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15
103401,Ngapuhi,Ngapuhi,102300,Ōkaihau,Okaihau,-999,-999,9,-999,-999,30,-999,-999,-999,-999,36,-999,-999,9,-999,-999,21,-999,-999,-999,-999,33
103401,Ngapuhi,Ngapuhi,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,12,-999,-999,9,-999,-999,-999,-999,21,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
103401,Ngapuhi,Ngapuhi,103401,Ngapuhi,Ngapuhi,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,36
103401,Ngapuhi,Ngapuhi,103501,Kaikohe,Kaikohe,-999,9,51,-999,-999,30,-999,-999,-999,-999,96,-999,9,51,-999,-999,27,-999,-999,-999,-999,90
103401,Ngapuhi,Ngapuhi,104000,Mataraua Forest,Mataraua Forest,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
103401,Ngapuhi,Ngapuhi,107401,Tarewa,Tarewa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
103501,Kaikohe,Kaikohe,100700,Kaitāia East,Kaitaia East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
103501,Kaikohe,Kaikohe,102300,Ōkaihau,Okaihau,-999,-999,30,-999,-999,45,-999,-999,-999,-999,81,-999,-999,12,-999,-999,48,-999,-999,-999,-999,63
103501,Kaikohe,Kaikohe,103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,6,-999,-999,6,-999,-999,-999,-999,15
103501,Kaikohe,Kaikohe,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,27,-999,-999,12,-999,-999,-999,-999,39
103501,Kaikohe,Kaikohe,103301,Puketona-Waitangi,Puketona-Waitangi,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103501,Kaikohe,Kaikohe,103401,Ngapuhi,Ngapuhi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
103501,Kaikohe,Kaikohe,103501,Kaikohe,Kaikohe,75,27,183,-999,204,-999,-999,-999,-999,6,504,114,15,213,-999,159,-999,-999,-999,-999,-999,510
103501,Kaikohe,Kaikohe,104000,Mataraua Forest,Mataraua Forest,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,18,-999,-999,12,-999,-999,-999,-999,33
103501,Kaikohe,Kaikohe,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
103501,Kaikohe,Kaikohe,107401,Tarewa,Tarewa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
103501,Kaikohe,Kaikohe,133200,Queen Street,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103501,Kaikohe,Kaikohe,160800,Manurewa East,Manurewa East,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103600,Pakaraka,Pakaraka,102300,Ōkaihau,Okaihau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9
103600,Pakaraka,Pakaraka,102600,Puketotara,Puketotara,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
103600,Pakaraka,Pakaraka,103000,Kerikeri Central,Kerikeri Central,-999,-999,6,-999,-999,9,-999,-999,-999,-999,18,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,30
103600,Pakaraka,Pakaraka,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
103600,Pakaraka,Pakaraka,103301,Puketona-Waitangi,Puketona-Waitangi,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,39
103600,Pakaraka,Pakaraka,103600,Pakaraka,Pakaraka,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,24
103600,Pakaraka,Pakaraka,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
103600,Pakaraka,Pakaraka,104600,Kawakawa,Kawakawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
103700,Haruru,Haruru,103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,27,-999,-999,15,-999,-999,24,-999,-999,-999,-999,45
103700,Haruru,Haruru,103301,Puketona-Waitangi,Puketona-Waitangi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
103700,Haruru,Haruru,103700,Haruru,Haruru,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,18,-999,12,-999,-999,-999,-999,-999,-999,-999,33
103700,Haruru,Haruru,103900,Paihia,Paihia,-999,-999,24,-999,-999,24,-999,-999,-999,-999,45,-999,-999,12,-999,-999,27,-999,-999,-999,-999,39
103700,Haruru,Haruru,104301,Ōpua (Far North District),Opua (Far North District),-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
103800,Russell,Russell,103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103800,Russell,Russell,103800,Russell,Russell,12,-999,12,-999,18,-999,-999,-999,-999,-999,45,21,-999,18,-999,6,-999,-999,-999,-999,-999,42
103900,Paihia,Paihia,102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
103900,Paihia,Paihia,103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,24,-999,-999,6,-999,-999,15,-999,-999,-999,-999,24
103900,Paihia,Paihia,103700,Haruru,Haruru,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
103900,Paihia,Paihia,103900,Paihia,Paihia,18,-999,15,-999,15,18,-999,-999,-999,-999,66,30,-999,9,-999,15,9,-999,-999,-999,-999,72
103900,Paihia,Paihia,104301,Ōpua (Far North District),Opua (Far North District),-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
103900,Paihia,Paihia,104600,Kawakawa,Kawakawa,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,21
103900,Paihia,Paihia,348100,Queenstown Central,Queenstown Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
104000,Mataraua Forest,Mataraua Forest,102300,Ōkaihau,Okaihau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
104000,Mataraua Forest,Mataraua Forest,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104000,Mataraua Forest,Mataraua Forest,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,-999,-999,12,-999,-999,15,-999,-999,-999,-999,30
104000,Mataraua Forest,Mataraua Forest,104000,Mataraua Forest,Mataraua Forest,9,-999,-999,-999,-999,18,-999,-999,-999,-999,27,9,-999,9,-999,-999,12,-999,-999,-999,-999,30
104101,Matawaia-Taumarere,Matawaia-Taumarere,103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104101,Matawaia-Taumarere,Matawaia-Taumarere,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
104101,Matawaia-Taumarere,Matawaia-Taumarere,104101,Matawaia-Taumarere,Matawaia-Taumarere,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,42
104101,Matawaia-Taumarere,Matawaia-Taumarere,104301,Ōpua (Far North District),Opua (Far North District),-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
106301,Pukenui,Pukenui,107401,Tarewa,Tarewa,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
104101,Matawaia-Taumarere,Matawaia-Taumarere,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,9,-999,-999,6,-999,-999,-999,-999,15
104101,Matawaia-Taumarere,Matawaia-Taumarere,104501,Moerewa,Moerewa,-999,-999,9,-999,-999,9,-999,-999,-999,-999,21,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21
104101,Matawaia-Taumarere,Matawaia-Taumarere,104600,Kawakawa,Kawakawa,-999,-999,27,-999,-999,33,-999,-999,-999,-999,69,-999,-999,27,-999,-999,45,-999,-999,-999,-999,81
104101,Matawaia-Taumarere,Matawaia-Taumarere,104700,Maromaku,Maromaku,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12
104101,Matawaia-Taumarere,Matawaia-Taumarere,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
104200,Russell Peninsula,Russell Peninsula,102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6
104200,Russell Peninsula,Russell Peninsula,103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104200,Russell Peninsula,Russell Peninsula,103800,Russell,Russell,-999,-999,12,-999,-999,9,-999,-999,-999,-999,21,-999,-999,6,-999,-999,6,-999,-999,-999,-999,12
104200,Russell Peninsula,Russell Peninsula,104200,Russell Peninsula,Russell Peninsula,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
104301,Ōpua (Far North District),Opua (Far North District),102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104301,Ōpua (Far North District),Opua (Far North District),103000,Kerikeri Central,Kerikeri Central,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,15
104301,Ōpua (Far North District),Opua (Far North District),103900,Paihia,Paihia,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
104301,Ōpua (Far North District),Opua (Far North District),104301,Ōpua (Far North District),Opua (Far North District),18,-999,24,-999,-999,-999,-999,-999,-999,-999,42,30,-999,15,-999,6,-999,-999,-999,-999,-999,57
104301,Ōpua (Far North District),Opua (Far North District),104600,Kawakawa,Kawakawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,103800,Russell,Russell,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104101,Matawaia-Taumarere,Matawaia-Taumarere,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,9,-999,-999,-999,-999,9,-999,-999,-999,-999,30,15,-999,-999,-999,-999,12,-999,-999,-999,-999,36
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104600,Kawakawa,Kawakawa,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,18
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104900,Whangaruru,Whangaruru,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104501,Moerewa,Moerewa,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12
104501,Moerewa,Moerewa,103600,Pakaraka,Pakaraka,-999,-999,6,-999,-999,15,-999,-999,-999,-999,24,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,12
104501,Moerewa,Moerewa,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,6,-999,-999,18,-999,-999,-999,-999,24
104501,Moerewa,Moerewa,104501,Moerewa,Moerewa,27,-999,33,-999,36,9,-999,-999,-999,-999,105,33,-999,27,-999,30,9,-999,-999,-999,-999,105
104501,Moerewa,Moerewa,104600,Kawakawa,Kawakawa,-999,-999,33,-999,-999,42,-999,-999,-999,-999,78,-999,-999,36,-999,-999,69,-999,-999,-999,-999,108
104501,Moerewa,Moerewa,104700,Maromaku,Maromaku,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
104501,Moerewa,Moerewa,107501,Morningside (Whangarei District),Morningside (Whangarei District),-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104600,Kawakawa,Kawakawa,103501,Kaikohe,Kaikohe,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
104600,Kawakawa,Kawakawa,104301,Ōpua (Far North District),Opua (Far North District),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
104600,Kawakawa,Kawakawa,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,-999,-999,9,-999,-999,15,-999,-999,-999,-999,24,-999,-999,6,-999,-999,18,-999,-999,-999,-999,27
104600,Kawakawa,Kawakawa,104501,Moerewa,Moerewa,-999,-999,12,-999,-999,9,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
104600,Kawakawa,Kawakawa,104600,Kawakawa,Kawakawa,24,-999,42,-999,60,6,-999,-999,-999,-999,138,33,-999,51,-999,63,6,-999,-999,-999,-999,153
104600,Kawakawa,Kawakawa,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104700,Maromaku,Maromaku,104501,Moerewa,Moerewa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9
104700,Maromaku,Maromaku,104600,Kawakawa,Kawakawa,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,18
104700,Maromaku,Maromaku,104700,Maromaku,Maromaku,18,-999,15,-999,-999,18,-999,-999,-999,-999,57,30,-999,12,-999,-999,9,-999,-999,-999,-999,60
104700,Maromaku,Maromaku,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,-999,-999,6,-999,-999,27,-999,-999,-999,-999,33,-999,-999,9,-999,-999,18,-999,-999,-999,-999,30
104700,Maromaku,Maromaku,106000,Kamo Central,Kamo Central,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12
104700,Maromaku,Maromaku,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12,-999,-999,6,-999,-999,9,-999,-999,-999,-999,18
104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,42,-999,12,-999,6,57,-999,-999,-999,-999,114,24,-999,12,-999,6,66,-999,-999,-999,-999,114
104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105101,Matarau,Matarau,-999,-999,21,-999,-999,9,-999,-999,-999,-999,27,-999,-999,15,-999,-999,6,-999,-999,-999,-999,21
104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105200,Hikurangi,Hikurangi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105400,Maungatāpere,Maungatapere,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,42,-999,-999,-999,-999,-999,-999,-999,45
