SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_workplace_address,SA22023_V1_00_NAME_workplace_address,SA22023_V1_00_NAME_ASCII_workplace_address,2018_Work_at_home,2018_Drive_a_private_car_truck_or_van,2018_Drive_a_company_car_truck_or_van,2018_Passenger_in_a_car_truck_van_or_company_bus,2018_Public_bus,2018_Train,2018_Bicycle,2018_Walk_or_jog,2018_Ferry,2018_Other,2018_Total_stated,2023_Work_at_home,2023_Drive_a_private_car_truck_or_van,2023_Drive_a_company_car_truck_or_van,2023_Passenger_in_a_car_truck_van_or_company_bus,2023_Public_bus,2023_Train,2023_Bicycle,2023_Walk_or_jog,2023_Ferry,2023_Other,2023_Total_stated
329400,Sydenham North,Sydenham North,320000,Northlands (Christchurch City),Northlands (Christchurch City),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
329400,Sydenham North,Sydenham North,320400,Hornby Central,Hornby Central,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
329400,Sydenham North,Sydenham North,320501,Northcote (Christchurch City),Northcote (Christchurch City),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,321200,Ilam University,Ilam University,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,322200,Rutland,Rutland,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
329400,Sydenham North,Sydenham North,322300,Sockburn South,Sockburn South,-999,18,6,-999,-999,-999,-999,-999,-999,-999,36,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33
329400,Sydenham North,Sydenham North,323000,Merivale,Merivale,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,323400,Shirley West,Shirley West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,323500,Middleton,Middleton,-999,27,9,-999,-999,-999,-999,-999,-999,-999,36,-999,18,-999,-999,-999,-999,6,-999,-999,-999,27
329400,Sydenham North,Sydenham North,324200,Riccarton Central,Riccarton Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
329400,Sydenham North,Sydenham North,324900,Hagley Park,Hagley Park,-999,9,-999,-999,-999,-999,18,-999,-999,-999,30,-999,15,-999,-999,-999,-999,12,-999,-999,-999,39
329400,Sydenham North,Sydenham North,325000,Hillmorton,Hillmorton,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,325400,Aidanfield,Aidanfield,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,325500,Tower Junction,Tower Junction,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
329400,Sydenham North,Sydenham North,325700,Christchurch Central-West,Christchurch Central-West,-999,30,-999,-999,6,-999,12,-999,-999,-999,54,-999,24,-999,-999,-999,-999,12,-999,-999,-999,48
329400,Sydenham North,Sydenham North,325800,Christchurch Central-North,Christchurch Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
329400,Sydenham North,Sydenham North,326100,Addington West,Addington West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,326400,Addington North,Addington North,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,12,-999,-999,-999,-999,6,-999,-999,-999,27
329400,Sydenham North,Sydenham North,326600,Christchurch Central,Christchurch Central,-999,12,-999,-999,-999,-999,6,-999,-999,-999,33,-999,36,-999,-999,12,-999,18,15,-999,-999,90
329400,Sydenham North,Sydenham North,327000,Christchurch Central-East,Christchurch Central-East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,327100,Christchurch Central-South,Christchurch Central-South,-999,30,-999,-999,-999,-999,-999,6,-999,-999,48,-999,24,-999,-999,6,-999,-999,-999,-999,-999,51
329400,Sydenham North,Sydenham North,327600,Spreydon North,Spreydon North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
329400,Sydenham North,Sydenham North,328100,Sydenham Central,Sydenham Central,-999,30,-999,-999,-999,-999,-999,15,-999,-999,57,-999,39,-999,-999,-999,-999,6,18,-999,-999,69
329400,Sydenham North,Sydenham North,328500,Linwood North,Linwood North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,328700,Sydenham West,Sydenham West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
329400,Sydenham North,Sydenham North,328800,Lancaster Park,Lancaster Park,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,18,6,-999,-999,-999,-999,-999,-999,-999,30
329400,Sydenham North,Sydenham North,329100,Somerfield East,Somerfield East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,329200,Somerfield West,Somerfield West,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
329400,Sydenham North,Sydenham North,329400,Sydenham North,Sydenham North,75,9,-999,-999,-999,-999,-999,9,-999,-999,93,120,6,-999,-999,-999,-999,-999,6,-999,-999,135
329400,Sydenham North,Sydenham North,329700,Sydenham South,Sydenham South,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
329400,Sydenham North,Sydenham North,329900,Waltham,Waltham,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,330300,Cashmere West,Cashmere West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,330600,Beckenham,Beckenham,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,330700,Bromley North,Bromley North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,330800,St Martins,St Martins,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,330900,Opawa,Opawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
329400,Sydenham North,Sydenham North,331500,Woolston South,Woolston South,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
329400,Sydenham North,Sydenham North,331801,Brookhaven-Ferrymead,Brookhaven-Ferrymead,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
329400,Sydenham North,Sydenham North,334801,Rolleston Izone,Rolleston Izone,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
